PC: 0x0000000080000000, INSTR: 0x080052b7, REG x5: 0x0000000008005000
PC: 0x0000000080000880, INSTR: 0x003c9c93, REG x25: 0x000000008004efe8
PC: 0x0000000080000884, INSTR: 0x658cd983, REG x19: 0x0000000000000000, MEM 0x000000008004f640
PC: 0x0000000080000888, INSTR: 0x007877b3, REG x15: 0x0000000000000000
PC: 0x000000008000088c, INSTR: 0x016b76b3, REG x13: 0x0000000000000000
PC: 0x0000000080000890, INSTR: 0x004f75b3, REG x11: 0x0000000000000000
PC: 0x0000000080000894, INSTR: 0x000807b7, REG x15: 0x0000000000080000
PC: 0x0000000080000898, INSTR: 0x0357879b, REG x15: 0x0000000000080035
PC: 0x000000008000089c, INSTR: 0x00c79793, REG x15: 0x0000000080035000
PC: 0x00000000800008a0, INSTR: 0x21178793, REG x15: 0x0000000080035211
PC: 0x00000000800008a4, INSTR: 0x348795a3, MEM 0x000000008003555c: 0x0000000000000000
PC: 0x00000000800008a8, INSTR: 0x407b83bb, REG x7: 0x000000004d088fff
PC: 0x00000000800008ac, INSTR: 0x0107fb33, REG x22: 0x0000000000000000
PC: 0x00000000800008b0, INSTR: 0x0187f3b3, REG x7: 0x0000000080035001
PC: 0x00000000800008b4, INSTR: 0x00080637, REG x12: 0x0000000000080000
PC: 0x00000000800008b8, INSTR: 0x0376061b, REG x12: 0x0000000000080037
PC: 0x00000000800008bc, INSTR: 0x00c61613, REG x12: 0x0000000080037000
PC: 0x00000000800008c0, INSTR: 0xe2960613, REG x12: 0x0000000080036e29
PC: 0x00000000800008c4, INSTR: 0x60f66d83, REG x27: 0x0000000000000000, MEM 0x0000000080037438
PC: 0x00000000800008c8, INSTR: 0xfff90913, REG x18: 0x0000000000000002
PC: 0x00000000800008cc, INSTR: 0xf9d97ce3
PC: 0x0000000080000864, INSTR: 0x0000f2b3, REG x5: 0x0000000000000000
PC: 0x0000000080000868, INSTR: 0x0148da3b, REG x20: 0x0000000000000000
PC: 0x000000008000086c, INSTR: 0x0079f5b3, REG x11: 0x0000000000000000
PC: 0x0000000080000870, INSTR: 0x0038f8b3, REG x17: 0x0000000000000000
PC: 0x0000000080000874, INSTR: 0x007190bb, REG x1: 0x0000000000000000
PC: 0x0000000080000878, INSTR: 0x1000acb7, REG x25: 0x000000001000a000
PC: 0x000000008000087c, INSTR: 0xdfdc8c9b, REG x25: 0x0000000010009dfd
PC: 0x0000000080000880, INSTR: 0x003c9c93, REG x25: 0x000000008004efe8
PC: 0x0000000080000884, INSTR: 0x658cd983, REG x19: 0x0000000000000000, MEM 0x000000008004f640
PC: 0x0000000080000888, INSTR: 0x007877b3, REG x15: 0x0000000000000000
PC: 0x000000008000088c, INSTR: 0x016b76b3, REG x13: 0x0000000000000000
PC: 0x0000000080000890, INSTR: 0x004f75b3, REG x11: 0x0000000000000000
PC: 0x0000000080000894, INSTR: 0x000807b7, REG x15: 0x0000000000080000
PC: 0x0000000080000898, INSTR: 0x0357879b, REG x15: 0x0000000000080035
PC: 0x000000008000089c, INSTR: 0x00c79793, REG x15: 0x0000000080035000
PC: 0x00000000800008a0, INSTR: 0x21178793, REG x15: 0x0000000080035211
PC: 0x00000000800008a4, INSTR: 0x348795a3, MEM 0x000000008003555c: 0x0000000000000000
PC: 0x00000000800008a8, INSTR: 0x407b83bb, REG x7: 0x000000004d088fff
PC: 0x00000000800008ac, INSTR: 0x0107fb33, REG x22: 0x0000000000000000
PC: 0x00000000800008b0, INSTR: 0x0187f3b3, REG x7: 0x0000000080035001
PC: 0x00000000800008b4, INSTR: 0x00080637, REG x12: 0x0000000000080000
PC: 0x00000000800008b8, INSTR: 0x0376061b, REG x12: 0x0000000000080037
PC: 0x00000000800008bc, INSTR: 0x00c61613, REG x12: 0x0000000080037000
PC: 0x00000000800008c0, INSTR: 0xe2960613, REG x12: 0x0000000080036e29
PC: 0x00000000800008c4, INSTR: 0x60f66d83, REG x27: 0x0000000000000000, MEM 0x0000000080037438
PC: 0x00000000800008c8, INSTR: 0xfff90913, REG x18: 0x0000000000000001
PC: 0x00000000800008cc, INSTR: 0xf9d97ce3
PC: 0x0000000080000864, INSTR: 0x0000f2b3, REG x5: 0x0000000000000000
PC: 0x0000000080000868, INSTR: 0x0148da3b, REG x20: 0x0000000000000000
PC: 0x000000008000086c, INSTR: 0x0079f5b3, REG x11: 0x0000000000000000
PC: 0x0000000080000870, INSTR: 0x0038f8b3, REG x17: 0x0000000000000000
PC: 0x0000000080000874, INSTR: 0x007190bb, REG x1: 0x0000000000000000
PC: 0x0000000080000878, INSTR: 0x1000acb7, REG x25: 0x000000001000a000
PC: 0x000000008000087c, INSTR: 0xdfdc8c9b, REG x25: 0x0000000010009dfd
PC: 0x0000000080000880, INSTR: 0x003c9c93, REG x25: 0x000000008004efe8
PC: 0x0000000080000884, INSTR: 0x658cd983, REG x19: 0x0000000000000000, MEM 0x000000008004f640
PC: 0x0000000080000888, INSTR: 0x007877b3, REG x15: 0x0000000000000000
PC: 0x000000008000088c, INSTR: 0x016b76b3, REG x13: 0x0000000000000000
PC: 0x0000000080000890, INSTR: 0x004f75b3, REG x11: 0x0000000000000000
PC: 0x0000000080000894, INSTR: 0x000807b7, REG x15: 0x0000000000080000
PC: 0x0000000080000898, INSTR: 0x0357879b, REG x15: 0x0000000000080035
PC: 0x000000008000089c, INSTR: 0x00c79793, REG x15: 0x0000000080035000
PC: 0x00000000800008a0, INSTR: 0x21178793, REG x15: 0x0000000080035211
PC: 0x00000000800008a4, INSTR: 0x348795a3, MEM 0x000000008003555c: 0x0000000000000000
PC: 0x00000000800008a8, INSTR: 0x407b83bb, REG x7: 0x000000004d088fff
PC: 0x00000000800008ac, INSTR: 0x0107fb33, REG x22: 0x0000000000000000
PC: 0x00000000800008b0, INSTR: 0x0187f3b3, REG x7: 0x0000000080035001
PC: 0x00000000800008b4, INSTR: 0x00080637, REG x12: 0x0000000000080000
PC: 0x00000000800008b8, INSTR: 0x0376061b, REG x12: 0x0000000000080037
PC: 0x00000000800008bc, INSTR: 0x00c61613, REG x12: 0x0000000080037000
PC: 0x00000000800008c0, INSTR: 0xe2960613, REG x12: 0x0000000080036e29
PC: 0x00000000800008c4, INSTR: 0x60f66d83, REG x27: 0x0000000000000000, MEM 0x0000000080037438
PC: 0x00000000800008c8, INSTR: 0xfff90913, REG x18: 0x0000000000000000
PC: 0x00000000800008cc, INSTR: 0xf9d97ce3
PC: 0x00000000800008d0, INSTR: 0x0040006f
PC: 0x00000000800008d4, INSTR: 0x01ccc463
PC: 0x00000000800008d8, INSTR: 0x0040006f
PC: 0x00000000800008dc, INSTR: 0x01eafcb3, REG x25: 0x0000000000000000
PC: 0x00000000800008e0, INSTR: 0x00ccf4b3, REG x9: 0x0000000000000000
PC: 0x00000000800008e4, INSTR: 0x000807b7, REG x15: 0x0000000000080000
PC: 0x00000000800008e8, INSTR: 0x04d7879b, REG x15: 0x000000000008004d
PC: 0x00000000800008ec, INSTR: 0x00c79793, REG x15: 0x000000008004d000
PC: 0x00000000800008f0, INSTR: 0x47b78793, REG x15: 0x000000008004d47b
PC: 0x00000000800008f4, INSTR: 0x2f57e983, REG x19: 0x0000000000000000, MEM 0x000000008004d770
PC: 0x00000000800008f8, INSTR: 0x015c7533, REG x10: 0x0000000000000000
PC: 0x00000000800008fc, INSTR: 0x01737033
PC: 0x0000000080000900, INSTR: 0x0014fdb3, REG x27: 0x0000000000000000
PC: 0x0000000080000904, INSTR: 0x011a2633, REG x12: 0x0000000000000000
PC: 0x0000000080000908, INSTR: 0x019d7db3, REG x27: 0x0000000000000000
PC: 0x000000008000090c, INSTR: 0x018e00bb, REG x1: 0xffffffff8003fc8b
PC: 0x0000000080000910, INSTR: 0x017974b3, REG x9: 0x0000000000000000
PC: 0x0000000080000914, INSTR: 0x01507eb3, REG x29: 0x0000000000000000
PC: 0x0000000080000918, INSTR: 0xe2066813, REG x16: 0xfffffffffffffe20
PC: 0x000000008000091c, INSTR: 0x013243b3, REG x7: 0x0000000000000000
PC: 0x0000000080000920, INSTR: 0x00508833, REG x16: 0xffffffff8003fc8b
PC: 0x0000000080000924, INSTR: 0x05d0006f
PC: 0x0000000080001180, INSTR: 0xd55ff06f
PC: 0x0000000080000ed4, INSTR: 0x200140b7, REG x1: 0x0000000020014000
PC: 0x0000000080000ed8, INSTR: 0xd310809b, REG x1: 0x0000000020013d31
PC: 0x0000000080000edc, INSTR: 0x00209093, REG x1: 0x000000008004f4c4
PC: 0x0000000080000ee0, INSTR: 0x05f0c403, REG x8: 0x0000000000000000, MEM 0x000000008004f523
PC: 0x0000000080000ee4, INSTR: 0x00000e93, REG x29: 0x0000000000000000
PC: 0x0000000080000ee8, INSTR: 0x00400d93, REG x27: 0x0000000000000004
PC: 0x0000000080000eec, INSTR: 0x0040006f
PC: 0x0000000080000ef0, INSTR: 0x001f73b3, REG x7: 0x0000000000000000
PC: 0x0000000080000ef4, INSTR: 0x01987f33, REG x30: 0x0000000000000000
PC: 0x0000000080000ef8, INSTR: 0x01de7633, REG x12: 0x0000000000000000
PC: 0x0000000080000efc, INSTR: 0x40efdc9b, REG x25: 0x0000000000000000
PC: 0x0000000080000f00, INSTR: 0xc361069b, REG x13: 0xffffffff8004fb36
PC: 0x0000000080000f04, INSTR: 0x01f3fe33, REG x28: 0x0000000000000000
PC: 0x0000000080000f08, INSTR: 0x01f4ffb3, REG x31: 0x0000000000000000
PC: 0x0000000080000f0c, INSTR: 0x00565f9b, REG x31: 0x0000000000000000
PC: 0x0000000080000f10, INSTR: 0x0142fd33, REG x26: 0x0000000000000000
PC: 0x0000000080000f14, INSTR: 0x01017933, REG x18: 0x000000008000fc00
PC: 0x0000000080000f18, INSTR: 0x01d0f2b3, REG x5: 0x0000000000000000
PC: 0x0000000080000f1c, INSTR: 0x01e879b3, REG x19: 0x0000000000000000
PC: 0x0000000080000f20, INSTR: 0x01247fb3, REG x31: 0x0000000000000000
PC: 0x0000000080000f24, INSTR: 0x001e8e93, REG x29: 0x0000000000000001
PC: 0x0000000080000f28, INSTR: 0xfdbec4e3
PC: 0x0000000080000ef0, INSTR: 0x001f73b3, REG x7: 0x0000000000000000
PC: 0x0000000080000ef4, INSTR: 0x01987f33, REG x30: 0x0000000000000000
PC: 0x0000000080000ef8, INSTR: 0x01de7633, REG x12: 0x0000000000000000
PC: 0x0000000080000efc, INSTR: 0x40efdc9b, REG x25: 0x0000000000000000
PC: 0x0000000080000f00, INSTR: 0xc361069b, REG x13: 0xffffffff8004fb36
PC: 0x0000000080000f04, INSTR: 0x01f3fe33, REG x28: 0x0000000000000000
PC: 0x0000000080000f08, INSTR: 0x01f4ffb3, REG x31: 0x0000000000000000
PC: 0x0000000080000f0c, INSTR: 0x00565f9b, REG x31: 0x0000000000000000
PC: 0x0000000080000f10, INSTR: 0x0142fd33, REG x26: 0x0000000000000000
PC: 0x0000000080000f14, INSTR: 0x01017933, REG x18: 0x000000008000fc00
PC: 0x0000000080000f18, INSTR: 0x01d0f2b3, REG x5: 0x0000000000000000
PC: 0x0000000080000f1c, INSTR: 0x01e879b3, REG x19: 0x0000000000000000
PC: 0x0000000080000f20, INSTR: 0x01247fb3, REG x31: 0x0000000000000000
PC: 0x0000000080000f24, INSTR: 0x001e8e93, REG x29: 0x0000000000000002
PC: 0x0000000080000f28, INSTR: 0xfdbec4e3
PC: 0x0000000080000ef0, INSTR: 0x001f73b3, REG x7: 0x0000000000000000
PC: 0x0000000080000ef4, INSTR: 0x01987f33, REG x30: 0x0000000000000000
PC: 0x0000000080000ef8, INSTR: 0x01de7633, REG x12: 0x0000000000000000
PC: 0x0000000080000efc, INSTR: 0x40efdc9b, REG x25: 0x0000000000000000
PC: 0x0000000080000f00, INSTR: 0xc361069b, REG x13: 0xffffffff8004fb36
PC: 0x0000000080000f04, INSTR: 0x01f3fe33, REG x28: 0x0000000000000000
PC: 0x0000000080000f08, INSTR: 0x01f4ffb3, REG x31: 0x0000000000000000
PC: 0x0000000080000f0c, INSTR: 0x00565f9b, REG x31: 0x0000000000000000
PC: 0x0000000080000f10, INSTR: 0x0142fd33, REG x26: 0x0000000000000000
PC: 0x0000000080000f14, INSTR: 0x01017933, REG x18: 0x000000008000fc00
PC: 0x0000000080000f18, INSTR: 0x01d0f2b3, REG x5: 0x0000000000000000
PC: 0x0000000080000f1c, INSTR: 0x01e879b3, REG x19: 0x0000000000000000
PC: 0x0000000080000f20, INSTR: 0x01247fb3, REG x31: 0x0000000000000000
PC: 0x0000000080000f24, INSTR: 0x001e8e93, REG x29: 0x0000000000000003
PC: 0x0000000080000f28, INSTR: 0xfdbec4e3
PC: 0x0000000080000ef0, INSTR: 0x001f73b3, REG x7: 0x0000000000000000
PC: 0x0000000080000ef4, INSTR: 0x01987f33, REG x30: 0x0000000000000000
PC: 0x0000000080000ef8, INSTR: 0x01de7633, REG x12: 0x0000000000000000
PC: 0x0000000080000efc, INSTR: 0x40efdc9b, REG x25: 0x0000000000000000
PC: 0x0000000080000f00, INSTR: 0xc361069b, REG x13: 0xffffffff8004fb36
PC: 0x0000000080000f04, INSTR: 0x01f3fe33, REG x28: 0x0000000000000000
PC: 0x0000000080000f08, INSTR: 0x01f4ffb3, REG x31: 0x0000000000000000
PC: 0x0000000080000f0c, INSTR: 0x00565f9b, REG x31: 0x0000000000000000
PC: 0x0000000080000f10, INSTR: 0x0142fd33, REG x26: 0x0000000000000000
PC: 0x0000000080000f14, INSTR: 0x01017933, REG x18: 0x000000008000fc00
PC: 0x0000000080000f18, INSTR: 0x01d0f2b3, REG x5: 0x0000000000000000
PC: 0x0000000080000f1c, INSTR: 0x01e879b3, REG x19: 0x0000000000000000
PC: 0x0000000080000f20, INSTR: 0x01247fb3, REG x31: 0x0000000000000000
PC: 0x0000000080000f24, INSTR: 0x001e8e93, REG x29: 0x0000000000000004
PC: 0x0000000080000f28, INSTR: 0xfdbec4e3
PC: 0x0000000080000f2c, INSTR: 0x0040006f
PC: 0x0000000080000f30, INSTR: 0x01b8ffb3, REG x31: 0x0000000000000000
PC: 0x0000000080000f34, INSTR: 0x417509b3, REG x19: 0x0000000032f42000
PC: 0x0000000080000f38, INSTR: 0x8bac2013
PC: 0x0000000080000f3c, INSTR: 0x00f8f733, REG x14: 0x0000000000000000
PC: 0x0000000080000f40, INSTR: 0x00f271b3, REG x3: 0x0000000000000000
PC: 0x0000000080000f44, INSTR: 0x40020eb7, REG x29: 0x0000000040020000
PC: 0x0000000080000f48, INSTR: 0x7f1e8e9b, REG x29: 0x00000000400207f1
PC: 0x0000000080000f4c, INSTR: 0x001e9e93, REG x29: 0x0000000080040fe2
PC: 0x0000000080000f50, INSTR: 0x278edc83, REG x25: 0x0000000000000000, MEM 0x000000008004125a
PC: 0x0000000080000f54, INSTR: 0x01897eb3, REG x29: 0x000000008000fc00
PC: 0x0000000080000f58, INSTR: 0x1000ac37, REG x24: 0x000000001000a000
PC: 0x0000000080000f5c, INSTR: 0xa53c0c1b, REG x24: 0x0000000010009a53
PC: 0x0000000080000f60, INSTR: 0x003c1c13, REG x24: 0x000000008004d298
PC: 0x0000000080000f64, INSTR: 0xaefc3023, MEM 0x000000008004cd78: 0x000000008004d47b
PC: 0x0000000080000f68, INSTR: 0x004d9333, REG x6: 0x0000000000000004
PC: 0x0000000080000f6c, INSTR: 0x40019e37, REG x28: 0x0000000040019000
PC: 0x0000000080000f70, INSTR: 0x001e1e13, REG x28: 0x0000000080032000
PC: 0x0000000080000f74, INSTR: 0x368e0e13, REG x28: 0x0000000080032368
PC: 0x0000000080000f78, INSTR: 0x6a4e1583, REG x11: 0x0000000000000000, MEM 0x0000000080032a0c
PC: 0x0000000080000f7c, INSTR: 0x00a47733, REG x14: 0x0000000000000000
PC: 0x0000000080000f80, INSTR: 0x10009d37, REG x26: 0x0000000010009000
PC: 0x0000000080000f84, INSTR: 0xe55d0d1b, REG x26: 0x0000000010008e55
PC: 0x0000000080000f88, INSTR: 0x003d1d13, REG x26: 0x00000000800472a8
PC: 0x0000000080000f8c, INSTR: 0xad0d3703, REG x14: 0x0000000000000000, MEM 0x0000000080046d78
PC: 0x0000000080000f90, INSTR: 0x0001f8b3, REG x17: 0x0000000000000000
PC: 0x0000000080000f94, INSTR: 0x007df6b3, REG x13: 0x0000000000000000
PC: 0x0000000080000f98, INSTR: 0x00400a93, REG x21: 0x0000000000000004
PC: 0x0000000080000f9c, INSTR: 0x00000d93, REG x27: 0x0000000000000000
PC: 0x0000000080000fa0, INSTR: 0x0040006f
PC: 0x0000000080000fa4, INSTR: 0x016c7cb3, REG x25: 0x0000000000000000
PC: 0x0000000080000fa8, INSTR: 0x01defa33, REG x20: 0x000000008000fc00
PC: 0x0000000080000fac, INSTR: 0x000e72b3, REG x5: 0x0000000000000000
PC: 0x0000000080000fb0, INSTR: 0xad3b0b13, REG x22: 0xfffffffffffffad3
PC: 0x0000000080000fb4, INSTR: 0x01c879b3, REG x19: 0x0000000080032008
PC: 0x0000000080000fb8, INSTR: 0xfffa8a93, REG x21: 0x0000000000000003
PC: 0x0000000080000fbc, INSTR: 0xffba94e3
PC: 0x0000000080000fa4, INSTR: 0x016c7cb3, REG x25: 0x000000008004d290
PC: 0x0000000080000fa8, INSTR: 0x01defa33, REG x20: 0x000000008000fc00
PC: 0x0000000080000fac, INSTR: 0x000e72b3, REG x5: 0x0000000000000000
PC: 0x0000000080000fb0, INSTR: 0xad3b0b13, REG x22: 0xfffffffffffff5a6
PC: 0x0000000080000fb4, INSTR: 0x01c879b3, REG x19: 0x0000000080032008
PC: 0x0000000080000fb8, INSTR: 0xfffa8a93, REG x21: 0x0000000000000002
PC: 0x0000000080000fbc, INSTR: 0xffba94e3
PC: 0x0000000080000fa4, INSTR: 0x016c7cb3, REG x25: 0x000000008004d080
PC: 0x0000000080000fa8, INSTR: 0x01defa33, REG x20: 0x000000008000fc00
PC: 0x0000000080000fac, INSTR: 0x000e72b3, REG x5: 0x0000000000000000
PC: 0x0000000080000fb0, INSTR: 0xad3b0b13, REG x22: 0xfffffffffffff079
PC: 0x0000000080000fb4, INSTR: 0x01c879b3, REG x19: 0x0000000080032008
PC: 0x0000000080000fb8, INSTR: 0xfffa8a93, REG x21: 0x0000000000000001
PC: 0x0000000080000fbc, INSTR: 0xffba94e3
PC: 0x0000000080000fa4, INSTR: 0x016c7cb3, REG x25: 0x000000008004d018
PC: 0x0000000080000fa8, INSTR: 0x01defa33, REG x20: 0x000000008000fc00
PC: 0x0000000080000fac, INSTR: 0x000e72b3, REG x5: 0x0000000000000000
PC: 0x0000000080000fb0, INSTR: 0xad3b0b13, REG x22: 0xffffffffffffeb4c
PC: 0x0000000080000fb4, INSTR: 0x01c879b3, REG x19: 0x0000000080032008
PC: 0x0000000080000fb8, INSTR: 0xfffa8a93, REG x21: 0x0000000000000000
PC: 0x0000000080000fbc, INSTR: 0xffba94e3
PC: 0x0000000080000fc0, INSTR: 0x0040006f
PC: 0x0000000080000fc4, INSTR: 0x4ec93413, REG x8: 0x0000000000000000
PC: 0x0000000080000fc8, INSTR: 0x0025f433, REG x8: 0x0000000000000000
PC: 0x0000000080000fcc, INSTR: 0x0163f233, REG x4: 0x0000000000000000
PC: 0x0000000080000fd0, INSTR: 0x00080b37, REG x22: 0x0000000000080000
PC: 0x0000000080000fd4, INSTR: 0x045b0b1b, REG x22: 0x0000000000080045
PC: 0x0000000080000fd8, INSTR: 0x00cb1b13, REG x22: 0x0000000080045000
PC: 0x0000000080000fdc, INSTR: 0x5afb0b13, REG x22: 0x00000000800455af
PC: 0x0000000080000fe0, INSTR: 0x955b2d03, REG x26: 0x0000000000000000, MEM 0x0000000080044f04
PC: 0x0000000080000fe4, INSTR: 0x4095d213, REG x4: 0x0000000000000000
PC: 0x0000000080000fe8, INSTR: 0x004b7463
PC: 0x0000000080000ff0, INSTR: 0x007d71b3, REG x3: 0x0000000000000000
PC: 0x0000000080000ff4, INSTR: 0x0081103b
PC: 0x0000000080000ff8, INSTR: 0x1285b6b7, REG x13: 0x000000001285b000
PC: 0x0000000080000ffc, INSTR: 0x00000e17, REG x28: 0x0000000080000ffc
PC: 0x0000000080001000, INSTR: 0x3fce0e13, REG x28: 0x00000000800013f8
PC: 0x0000000080001004, INSTR: 0x000e00e7, REG x1: 0x0000000080001008
PC: 0x00000000800013f8, INSTR: 0xff010113, REG x2: 0x000000008004fef0
PC: 0x00000000800013fc, INSTR: 0x01513023, MEM 0x000000008004fef0: 0x0000000000000000
PC: 0x0000000080001400, INSTR: 0xff010113, REG x2: 0x000000008004fee0
PC: 0x0000000080001404, INSTR: 0x01c13023, MEM 0x000000008004fee0: 0x00000000800013f8
PC: 0x0000000080001408, INSTR: 0xff010113, REG x2: 0x000000008004fed0
PC: 0x000000008000140c, INSTR: 0x01e13023, MEM 0x000000008004fed0: 0x0000000000000000
PC: 0x0000000080001410, INSTR: 0xff010113, REG x2: 0x000000008004fec0
PC: 0x0000000080001414, INSTR: 0x00b13023, MEM 0x000000008004fec0: 0x0000000000000000
PC: 0x0000000080001418, INSTR: 0xff010113, REG x2: 0x000000008004feb0
PC: 0x000000008000141c, INSTR: 0x01913023, MEM 0x000000008004feb0: 0x000000008004d018
PC: 0x0000000080001420, INSTR: 0xff010113, REG x2: 0x000000008004fea0
PC: 0x0000000080001424, INSTR: 0x00613023, MEM 0x000000008004fea0: 0x0000000000000004
PC: 0x0000000080001428, INSTR: 0xff010113, REG x2: 0x000000008004fe90
PC: 0x000000008000142c, INSTR: 0x01413023, MEM 0x000000008004fe90: 0x000000008000fc00
PC: 0x0000000080001430, INSTR: 0xff010113, REG x2: 0x000000008004fe80
PC: 0x0000000080001434, INSTR: 0x01b13023, MEM 0x000000008004fe80: 0x0000000000000000
PC: 0x0000000080001438, INSTR: 0xff010113, REG x2: 0x000000008004fe70
PC: 0x000000008000143c, INSTR: 0x00a13023, MEM 0x000000008004fe70: 0x0000000000000000
PC: 0x0000000080001440, INSTR: 0xff010113, REG x2: 0x000000008004fe60
PC: 0x0000000080001444, INSTR: 0x01113023, MEM 0x000000008004fe60: 0x0000000000000000
PC: 0x0000000080001448, INSTR: 0xff010113, REG x2: 0x000000008004fe50
PC: 0x000000008000144c, INSTR: 0x00513023, MEM 0x000000008004fe50: 0x0000000000000000
PC: 0x0000000080001450, INSTR: 0xff010113, REG x2: 0x000000008004fe40
PC: 0x0000000080001454, INSTR: 0x01313023, MEM 0x000000008004fe40: 0x0000000080032008
PC: 0x0000000080001458, INSTR: 0x015b8cb3, REG x25: 0xffffffffcd0be000
PC: 0x000000008000145c, INSTR: 0x01659e1b, REG x28: 0x0000000000000000
PC: 0x0000000080001460, INSTR: 0x200122b7, REG x5: 0x0000000020012000
PC: 0x0000000080001464, INSTR: 0x4bf2829b, REG x5: 0x00000000200124bf
PC: 0x0000000080001468, INSTR: 0x00229293, REG x5: 0x00000000800492fc
PC: 0x000000008000146c, INSTR: 0xfd12b223, MEM 0x00000000800492c0: 0x0000000000000000
PC: 0x0000000080001470, INSTR: 0x01daf8b3, REG x17: 0x0000000000000000
PC: 0x0000000080001474, INSTR: 0x010579b3, REG x19: 0x0000000000000000
PC: 0x0000000080001478, INSTR: 0x40025db7, REG x27: 0x0000000040025000
PC: 0x000000008000147c, INSTR: 0x001d9d93, REG x27: 0x000000008004a000
PC: 0x0000000080001480, INSTR: 0xb45d8d93, REG x27: 0x0000000080049b45
PC: 0x0000000080001484, INSTR: 0xb85dd583, REG x11: 0x0000000000000000, MEM 0x00000000800496ca
PC: 0x0000000080001488, INSTR: 0x012eaf33, REG x30: 0x0000000000000000
PC: 0x000000008000148c, INSTR: 0x00c49abb, REG x21: 0x0000000000000000
PC: 0x0000000080001490, INSTR: 0x00080a37, REG x20: 0x0000000000080000
PC: 0x0000000080001494, INSTR: 0x03fa0a1b, REG x20: 0x000000000008003f
PC: 0x0000000080001498, INSTR: 0x00ca1a13, REG x20: 0x000000008003f000
PC: 0x000000008000149c, INSTR: 0x477a0a13, REG x20: 0x000000008003f477
PC: 0x00000000800014a0, INSTR: 0xe19a6503, REG x10: 0x0000000000000000, MEM 0x000000008003f290
PC: 0x00000000800014a4, INSTR: 0x0197f333, REG x6: 0x000000008000c000
PC: 0x00000000800014a8, INSTR: 0x00013983, REG x19: 0x0000000080032008, MEM 0x000000008004fe40
PC: 0x00000000800014ac, INSTR: 0x01010113, REG x2: 0x000000008004fe50
PC: 0x00000000800014b0, INSTR: 0x00013283, REG x5: 0x0000000000000000, MEM 0x000000008004fe50
PC: 0x00000000800014b4, INSTR: 0x01010113, REG x2: 0x000000008004fe60
PC: 0x00000000800014b8, INSTR: 0x00013883, REG x17: 0x0000000000000000, MEM 0x000000008004fe60
PC: 0x00000000800014bc, INSTR: 0x01010113, REG x2: 0x000000008004fe70
PC: 0x00000000800014c0, INSTR: 0x00013503, REG x10: 0x0000000000000000, MEM 0x000000008004fe70
PC: 0x00000000800014c4, INSTR: 0x01010113, REG x2: 0x000000008004fe80
PC: 0x00000000800014c8, INSTR: 0x00013d83, REG x27: 0x0000000000000000, MEM 0x000000008004fe80
PC: 0x00000000800014cc, INSTR: 0x01010113, REG x2: 0x000000008004fe90
PC: 0x00000000800014d0, INSTR: 0x00013a03, REG x20: 0x000000008000fc00, MEM 0x000000008004fe90
PC: 0x00000000800014d4, INSTR: 0x01010113, REG x2: 0x000000008004fea0
PC: 0x00000000800014d8, INSTR: 0x00013303, REG x6: 0x0000000000000004, MEM 0x000000008004fea0
PC: 0x00000000800014dc, INSTR: 0x01010113, REG x2: 0x000000008004feb0
PC: 0x00000000800014e0, INSTR: 0x00013c83, REG x25: 0x000000008004d018, MEM 0x000000008004feb0
PC: 0x00000000800014e4, INSTR: 0x01010113, REG x2: 0x000000008004fec0
PC: 0x00000000800014e8, INSTR: 0x00013583, REG x11: 0x0000000000000000, MEM 0x000000008004fec0
PC: 0x00000000800014ec, INSTR: 0x01010113, REG x2: 0x000000008004fed0
PC: 0x00000000800014f0, INSTR: 0x00013f03, REG x30: 0x0000000000000000, MEM 0x000000008004fed0
PC: 0x00000000800014f4, INSTR: 0x01010113, REG x2: 0x000000008004fee0
PC: 0x00000000800014f8, INSTR: 0x00013e03, REG x28: 0x00000000800013f8, MEM 0x000000008004fee0
PC: 0x00000000800014fc, INSTR: 0x01010113, REG x2: 0x000000008004fef0
PC: 0x0000000080001500, INSTR: 0x00013a83, REG x21: 0x0000000000000000, MEM 0x000000008004fef0
PC: 0x0000000080001504, INSTR: 0x01010113, REG x2: 0x000000008004ff00
PC: 0x0000000080001508, INSTR: 0x00008067
PC: 0x0000000080001008, INSTR: 0x01067233, REG x4: 0x0000000000000000
PC: 0x000000008000100c, INSTR: 0x00b97eb3, REG x29: 0x0000000000000000
PC: 0x0000000080001010, INSTR: 0x019da3b3, REG x7: 0x0000000000000001
PC: 0x0000000080001014, INSTR: 0x0025161b, REG x12: 0x0000000000000000
PC: 0x0000000080001018, INSTR: 0x10008bb7, REG x23: 0x0000000010008000
PC: 0x000000008000101c, INSTR: 0x28db8b9b, REG x23: 0x000000001000828d
PC: 0x0000000080001020, INSTR: 0x003b9b93, REG x23: 0x0000000080041468
PC: 0x0000000080001024, INSTR: 0xe13b88a3, MEM 0x0000000080041279: 0x0000000000000008
PC: 0x0000000080001028, INSTR: 0xc21ff06f
PC: 0x0000000080000c48, INSTR: 0x0191f9b3, REG x19: 0x0000000000000000
PC: 0x0000000080000c4c, INSTR: 0x00080737, REG x14: 0x0000000000080000
PC: 0x0000000080000c50, INSTR: 0x0417071b, REG x14: 0x0000000000080041
PC: 0x0000000080000c54, INSTR: 0x00c71713, REG x14: 0x0000000080041000
PC: 0x0000000080000c58, INSTR: 0x2ab70713, REG x14: 0x00000000800412ab
