PC: 0x0000000080000000, INSTR: 0x080056b7, REG x13: 0x0000000008005000
PC: 0x0000000080000ac4, INSTR: 0x414450b3, REG x1: 0xffffffffffffffff
PC: 0x0000000080000ac8, INSTR: 0xdf80ce37, REG x28: 0xffffffffdf80c000
PC: 0x0000000080000acc, INSTR: 0x01735713, REG x14: 0x0000000000000000
PC: 0x0000000080000ad0, INSTR: 0xbedb7193, REG x3: 0xfffffffffffe5008
PC: 0x0000000080000ad4, INSTR: 0x40fb8033
PC: 0x0000000080000ad8, INSTR: 0x00d9d733, REG x14: 0x000000000003ffff
PC: 0x0000000080000adc, INSTR: 0x413e5733, REG x14: 0xfffffffffffffffb
PC: 0x0000000080000ae0, INSTR: 0x414f5bb3, REG x23: 0x0000000000000000
PC: 0x0000000080000ae4, INSTR: 0x41cfdd33, REG x26: 0x000000008004a116
PC: 0x0000000080000ae8, INSTR: 0x00138393, REG x7: 0x0000000000000004
PC: 0x0000000080000aec, INSTR: 0xfbd3eee3
PC: 0x0000000080000af0, INSTR: 0x0040006f
PC: 0x0000000080000af4, INSTR: 0x4021db33, REG x22: 0xfffffffffffe5008
PC: 0x0000000080000af8, INSTR: 0x00a468b3, REG x17: 0xfffffffffffffffd
PC: 0x0000000080000afc, INSTR: 0x415cdbb3, REG x23: 0x0000000000000000
PC: 0x0000000080000b00, INSTR: 0x4001ddb3, REG x27: 0xfffffffffffe5008
PC: 0x0000000080000b04, INSTR: 0x630aa697, REG x13: 0x00000000e30aab04
PC: 0x0000000080000b08, INSTR: 0x41afd3b3, REG x7: 0x0000000000000200
PC: 0x0000000080000b0c, INSTR: 0x408ddc33, REG x24: 0xffffffffffffffff
PC: 0x0000000080000b10, INSTR: 0x00991463
PC: 0x0000000080000b14, INSTR: 0x0040006f
PC: 0x0000000080000b18, INSTR: 0x4113de33, REG x28: 0x0000000000000000
PC: 0x0000000080000b1c, INSTR: 0x41e6de33, REG x28: 0x0000000000000000
PC: 0x0000000080000b20, INSTR: 0x40b25db3, REG x27: 0xffffffffffffffff
PC: 0x0000000080000b24, INSTR: 0x018aae33, REG x28: 0x0000000000000000
PC: 0x0000000080000b28, INSTR: 0x01c69d3b, REG x26: 0xffffffffe30aab04
PC: 0x0000000080000b2c, INSTR: 0x10009fb7, REG x31: 0x0000000010009000
PC: 0x0000000080000b30, INSTR: 0x003f9f93, REG x31: 0x0000000080048000
PC: 0x0000000080000b34, INSTR: 0xb2ff8f93, REG x31: 0x0000000080047b2f
PC: 0x0000000080000b38, INSTR: 0xdcef8c83, REG x25: 0x0000000000000000, MEM 0x00000000800478fd
PC: 0x0000000080000b3c, INSTR: 0x41cfddb3, REG x27: 0x0000000080047b2f
PC: 0x0000000080000b40, INSTR: 0x1397e493, REG x9: 0x000000000000013d
PC: 0x0000000080000b44, INSTR: 0x40cd5733, REG x14: 0xffffffffe30aab04
PC: 0x0000000080000b48, INSTR: 0x200107b7, REG x15: 0x0000000020010000
PC: 0x0000000080000b4c, INSTR: 0x5bd7879b, REG x15: 0x00000000200105bd
PC: 0x0000000080000b50, INSTR: 0x00279793, REG x15: 0x00000000800416f4
PC: 0x0000000080000b54, INSTR: 0xf3d78083, REG x1: 0x0000000000000000, MEM 0x0000000080041631
PC: 0x0000000080000b58, INSTR: 0x016b531b, REG x6: 0x00000000000003ff
PC: 0x0000000080000b5c, INSTR: 0x41c258b3, REG x17: 0xffffffffffffffff
PC: 0x0000000080000b60, INSTR: 0xa8e62e17, REG x28: 0x0000000028e62b60
PC: 0x0000000080000b64, INSTR: 0x0040006f
PC: 0x0000000080000b68, INSTR: 0x000806b7, REG x13: 0x0000000000080000
PC: 0x0000000080000b6c, INSTR: 0x0376869b, REG x13: 0x0000000000080037
PC: 0x0000000080000b70, INSTR: 0x00c69693, REG x13: 0x0000000080037000
PC: 0x0000000080000b74, INSTR: 0xe8768693, REG x13: 0x0000000080036e87
PC: 0x0000000080000b78, INSTR: 0xb74698a3, MEM 0x00000000800369f8: 0x0000000000005a64
PC: 0x0000000080000b7c, INSTR: 0x41ead2b3, REG x5: 0x0000000000000000
PC: 0x0000000080000b80, INSTR: 0x40eb5b33, REG x22: 0xffffffffffffe500
PC: 0x0000000080000b84, INSTR: 0x41f4d2b3, REG x5: 0x0000000000000000
PC: 0x0000000080000b88, INSTR: 0x1b8d8c13, REG x24: 0x0000000080047ce7
PC: 0x0000000080000b8c, INSTR: 0x40f25fb3, REG x31: 0xffffffffffffffff
PC: 0x0000000080000b90, INSTR: 0x40ea55b3, REG x11: 0x0000000003d755a6
PC: 0x0000000080000b94, INSTR: 0x01ea3a33, REG x20: 0x0000000000000001
PC: 0x0000000080000b98, INSTR: 0x41c753b3, REG x7: 0xffffffffffffffff
PC: 0x0000000080000b9c, INSTR: 0x40bb5a33, REG x20: 0xffffffffffffffff
PC: 0x0000000080000ba0, INSTR: 0x4054d033
PC: 0x0000000080000ba4, INSTR: 0x41cad5b3, REG x11: 0x0000000000000000
PC: 0x0000000080000ba8, INSTR: 0x405b5b3b, REG x22: 0xffffffffffffe500
PC: 0x0000000080000bac, INSTR: 0x018d13b3, REG x7: 0x8555820000000000
PC: 0x0000000080000bb0, INSTR: 0x3e5000ef, REG x1: 0x0000000080000bb4
PC: 0x0000000080001794, INSTR: 0xff010113, REG x2: 0x000000008004fef0
PC: 0x0000000080001798, INSTR: 0x01c13023, MEM 0x000000008004fef0: 0x0000000028e62b60
PC: 0x000000008000179c, INSTR: 0xff010113, REG x2: 0x000000008004fee0
PC: 0x00000000800017a0, INSTR: 0x01713023, MEM 0x000000008004fee0: 0x0000000000000000
PC: 0x00000000800017a4, INSTR: 0xff010113, REG x2: 0x000000008004fed0
PC: 0x00000000800017a8, INSTR: 0x00413023, MEM 0x000000008004fed0: 0xffffffffffffffff
PC: 0x00000000800017ac, INSTR: 0xff010113, REG x2: 0x000000008004fec0
PC: 0x00000000800017b0, INSTR: 0x00b13023, MEM 0x000000008004fec0: 0x0000000000000000
PC: 0x00000000800017b4, INSTR: 0xff010113, REG x2: 0x000000008004feb0
PC: 0x00000000800017b8, INSTR: 0x01913023, MEM 0x000000008004feb0: 0x0000000000000000
PC: 0x00000000800017bc, INSTR: 0xff010113, REG x2: 0x000000008004fea0
PC: 0x00000000800017c0, INSTR: 0x01413023, MEM 0x000000008004fea0: 0xffffffffffffffff
PC: 0x00000000800017c4, INSTR: 0xff010113, REG x2: 0x000000008004fe90
PC: 0x00000000800017c8, INSTR: 0x00313023, MEM 0x000000008004fe90: 0xfffffffffffe5008
PC: 0x00000000800017cc, INSTR: 0xff010113, REG x2: 0x000000008004fe80
PC: 0x00000000800017d0, INSTR: 0x00713023, MEM 0x000000008004fe80: 0x8555820000000000
PC: 0x00000000800017d4, INSTR: 0xff010113, REG x2: 0x000000008004fe70
PC: 0x00000000800017d8, INSTR: 0x00e13023, MEM 0x000000008004fe70: 0xffffffffe30aab04
PC: 0x00000000800017dc, INSTR: 0x41d9dcb3, REG x25: 0xffffffffffffffd9
PC: 0x00000000800017e0, INSTR: 0x40021e37, REG x28: 0x0000000040021000
PC: 0x00000000800017e4, INSTR: 0x7bde0e1b, REG x28: 0x00000000400217bd
PC: 0x00000000800017e8, INSTR: 0x001e1e13, REG x28: 0x0000000080042f7a
PC: 0x00000000800017ec, INSTR: 0xd5de0f23, MEM 0x0000000080042cd8: 0x0000000000000004
PC: 0x00000000800017f0, INSTR: 0x00080737, REG x14: 0x0000000000080000
PC: 0x00000000800017f4, INSTR: 0x0437071b, REG x14: 0x0000000000080043
PC: 0x00000000800017f8, INSTR: 0x00c71713, REG x14: 0x0000000080043000
PC: 0x00000000800017fc, INSTR: 0xa2b70713, REG x14: 0x0000000080042a2b
PC: 0x0000000080001800, INSTR: 0xb7473aa3, MEM 0x00000000800425a0: 0xffffffffffffffff
PC: 0x0000000080001804, INSTR: 0x40055cb3, REG x25: 0x00000000eff12a74
PC: 0x0000000080001808, INSTR: 0x200093b7, REG x7: 0x0000000020009000
PC: 0x000000008000180c, INSTR: 0xabf3839b, REG x7: 0x0000000020008abf
PC: 0x0000000080001810, INSTR: 0x00239393, REG x7: 0x0000000080022afc
PC: 0x0000000080001814, INSTR: 0x6493a623, MEM 0x0000000080023148: 0x000000000000013d
PC: 0x0000000080001818, INSTR: 0x4022dbb3, REG x23: 0x0000000000000000
PC: 0x000000008000181c, INSTR: 0x4a427593, REG x11: 0x00000000000004a4
PC: 0x0000000080001820, INSTR: 0x400251b7, REG x3: 0x0000000040025000
PC: 0x0000000080001824, INSTR: 0x00119193, REG x3: 0x000000008004a000
PC: 0x0000000080001828, INSTR: 0x5ba18193, REG x3: 0x000000008004a5ba
PC: 0x000000008000182c, INSTR: 0x7da1c203, REG x4: 0x0000000000000000, MEM 0x000000008004ad94
PC: 0x0000000080001830, INSTR: 0x41e25a33, REG x20: 0x0000000000000000
PC: 0x0000000080001834, INSTR: 0x40b5dcb3, REG x25: 0x0000000000000000
PC: 0x0000000080001838, INSTR: 0x00013703, REG x14: 0xffffffffe30aab04, MEM 0x000000008004fe70
PC: 0x000000008000183c, INSTR: 0x01010113, REG x2: 0x000000008004fe80
PC: 0x0000000080001840, INSTR: 0x00013383, REG x7: 0x8555820000000000, MEM 0x000000008004fe80
PC: 0x0000000080001844, INSTR: 0x01010113, REG x2: 0x000000008004fe90
PC: 0x0000000080001848, INSTR: 0x00013183, REG x3: 0xfffffffffffe5008, MEM 0x000000008004fe90
PC: 0x000000008000184c, INSTR: 0x01010113, REG x2: 0x000000008004fea0
PC: 0x0000000080001850, INSTR: 0x00013a03, REG x20: 0xffffffffffffffff, MEM 0x000000008004fea0
PC: 0x0000000080001854, INSTR: 0x01010113, REG x2: 0x000000008004feb0
PC: 0x0000000080001858, INSTR: 0x00013c83, REG x25: 0x0000000000000000, MEM 0x000000008004feb0
PC: 0x000000008000185c, INSTR: 0x01010113, REG x2: 0x000000008004fec0
PC: 0x0000000080001860, INSTR: 0x00013583, REG x11: 0x0000000000000000, MEM 0x000000008004fec0
PC: 0x0000000080001864, INSTR: 0x01010113, REG x2: 0x000000008004fed0
PC: 0x0000000080001868, INSTR: 0x00013203, REG x4: 0xffffffffffffffff, MEM 0x000000008004fed0
PC: 0x000000008000186c, INSTR: 0x01010113, REG x2: 0x000000008004fee0
PC: 0x0000000080001870, INSTR: 0x00013b83, REG x23: 0x0000000000000000, MEM 0x000000008004fee0
PC: 0x0000000080001874, INSTR: 0x01010113, REG x2: 0x000000008004fef0
PC: 0x0000000080001878, INSTR: 0x00013e03, REG x28: 0x0000000028e62b60, MEM 0x000000008004fef0
PC: 0x000000008000187c, INSTR: 0x01010113, REG x2: 0x000000008004ff00
PC: 0x0000000080001880, INSTR: 0x00008067
PC: 0x0000000080000bb4, INSTR: 0x413d5433, REG x8: 0xfffffffffffffffc
PC: 0x0000000080000bb8, INSTR: 0x4110d333, REG x6: 0x0000000000000000
PC: 0x0000000080000bbc, INSTR: 0x4027da33, REG x20: 0x00000000800416f4
PC: 0x0000000080000bc0, INSTR: 0x00461abb, REG x21: 0x0000000000000000
PC: 0x0000000080000bc4, INSTR: 0x4163d1b3, REG x3: 0x8555820000000000
PC: 0x0000000080000bc8, INSTR: 0x09c24e63
PC: 0x0000000080000c64, INSTR: 0x909ff06f
PC: 0x000000008000056c, INSTR: 0x00400d93, REG x27: 0x0000000000000004
PC: 0x0000000080000570, INSTR: 0x00100b93, REG x23: 0x0000000000000001
PC: 0x0000000080000574, INSTR: 0x0040006f
PC: 0x0000000080000578, INSTR: 0x4033d833, REG x16: 0x8555820000000000
PC: 0x000000008000057c, INSTR: 0x020015b7, REG x11: 0x0000000002001000
PC: 0x0000000080000580, INSTR: 0x00659593, REG x11: 0x0000000080040000
PC: 0x0000000080000584, INSTR: 0x6d458593, REG x11: 0x00000000800406d4
PC: 0x0000000080000588, INSTR: 0xdfc5ae83, REG x29: 0x0000000000000000, MEM 0x00000000800404d0
PC: 0x000000008000058c, INSTR: 0x00c876b3, REG x13: 0x0000000000000000
PC: 0x0000000080000590, INSTR: 0x400275b7, REG x11: 0x0000000040027000
PC: 0x0000000080000594, INSTR: 0x00159593, REG x11: 0x000000008004e000
PC: 0x0000000080000598, INSTR: 0x3b958593, REG x11: 0x000000008004e3b9
PC: 0x000000008000059c, INSTR: 0x8015aba3, MEM 0x000000008004dbd0: 0x0000000080000bb4
PC: 0x00000000800005a0, INSTR: 0xf34aa193, REG x3: 0x0000000000000000
PC: 0x00000000800005a4, INSTR: 0x40115b33, REG x22: 0x0000000000000000
PC: 0x00000000800005a8, INSTR: 0x000421b3, REG x3: 0x0000000000000001
PC: 0x00000000800005ac, INSTR: 0x00b5909b, REG x1: 0x00000000271dc800
PC: 0x00000000800005b0, INSTR: 0x401c59b3, REG x19: 0x0000000080047ce7
PC: 0x00000000800005b4, INSTR: 0x01f3e3b3, REG x7: 0xffffffffffffffff
PC: 0x00000000800005b8, INSTR: 0x41085733, REG x14: 0x8555820000000000
PC: 0x00000000800005bc, INSTR: 0x401ad9b3, REG x19: 0x0000000000000000
PC: 0x00000000800005c0, INSTR: 0xfffd8d93, REG x27: 0x0000000000000003
PC: 0x00000000800005c4, INSTR: 0xfb7dfae3
PC: 0x0000000080000578, INSTR: 0x4033d833, REG x16: 0xffffffffffffffff
PC: 0x000000008000057c, INSTR: 0x020015b7, REG x11: 0x0000000002001000
PC: 0x0000000080000580, INSTR: 0x00659593, REG x11: 0x0000000080040000
PC: 0x0000000080000584, INSTR: 0x6d458593, REG x11: 0x00000000800406d4
PC: 0x0000000080000588, INSTR: 0xdfc5ae83, REG x29: 0x0000000000000000, MEM 0x00000000800404d0
PC: 0x000000008000058c, INSTR: 0x00c876b3, REG x13: 0x0000000000000000
PC: 0x0000000080000590, INSTR: 0x400275b7, REG x11: 0x0000000040027000
PC: 0x0000000080000594, INSTR: 0x00159593, REG x11: 0x000000008004e000
PC: 0x0000000080000598, INSTR: 0x3b958593, REG x11: 0x000000008004e3b9
PC: 0x000000008000059c, INSTR: 0x8015aba3, MEM 0x000000008004dbd0: 0x00000000271dc800
PC: 0x00000000800005a0, INSTR: 0xf34aa193, REG x3: 0x0000000000000000
PC: 0x00000000800005a4, INSTR: 0x40115b33, REG x22: 0x000000008004ff00
PC: 0x00000000800005a8, INSTR: 0x000421b3, REG x3: 0x0000000000000001
PC: 0x00000000800005ac, INSTR: 0x00b5909b, REG x1: 0x00000000271dc800
PC: 0x00000000800005b0, INSTR: 0x401c59b3, REG x19: 0x0000000080047ce7
PC: 0x00000000800005b4, INSTR: 0x01f3e3b3, REG x7: 0xffffffffffffffff
PC: 0x00000000800005b8, INSTR: 0x41085733, REG x14: 0xffffffffffffffff
PC: 0x00000000800005bc, INSTR: 0x401ad9b3, REG x19: 0x0000000000000000
PC: 0x00000000800005c0, INSTR: 0xfffd8d93, REG x27: 0x0000000000000002
PC: 0x00000000800005c4, INSTR: 0xfb7dfae3
PC: 0x0000000080000578, INSTR: 0x4033d833, REG x16: 0xffffffffffffffff
PC: 0x000000008000057c, INSTR: 0x020015b7, REG x11: 0x0000000002001000
PC: 0x0000000080000580, INSTR: 0x00659593, REG x11: 0x0000000080040000
PC: 0x0000000080000584, INSTR: 0x6d458593, REG x11: 0x00000000800406d4
PC: 0x0000000080000588, INSTR: 0xdfc5ae83, REG x29: 0x0000000000000000, MEM 0x00000000800404d0
PC: 0x000000008000058c, INSTR: 0x00c876b3, REG x13: 0x0000000000000000
PC: 0x0000000080000590, INSTR: 0x400275b7, REG x11: 0x0000000040027000
PC: 0x0000000080000594, INSTR: 0x00159593, REG x11: 0x000000008004e000
PC: 0x0000000080000598, INSTR: 0x3b958593, REG x11: 0x000000008004e3b9
PC: 0x000000008000059c, INSTR: 0x8015aba3, MEM 0x000000008004dbd0: 0x00000000271dc800
PC: 0x00000000800005a0, INSTR: 0xf34aa193, REG x3: 0x0000000000000000
PC: 0x00000000800005a4, INSTR: 0x40115b33, REG x22: 0x000000008004ff00
PC: 0x00000000800005a8, INSTR: 0x000421b3, REG x3: 0x0000000000000001
PC: 0x00000000800005ac, INSTR: 0x00b5909b, REG x1: 0x00000000271dc800
PC: 0x00000000800005b0, INSTR: 0x401c59b3, REG x19: 0x0000000080047ce7
PC: 0x00000000800005b4, INSTR: 0x01f3e3b3, REG x7: 0xffffffffffffffff
PC: 0x00000000800005b8, INSTR: 0x41085733, REG x14: 0xffffffffffffffff
PC: 0x00000000800005bc, INSTR: 0x401ad9b3, REG x19: 0x0000000000000000
PC: 0x00000000800005c0, INSTR: 0xfffd8d93, REG x27: 0x0000000000000001
PC: 0x00000000800005c4, INSTR: 0xfb7dfae3
PC: 0x0000000080000578, INSTR: 0x4033d833, REG x16: 0xffffffffffffffff
PC: 0x000000008000057c, INSTR: 0x020015b7, REG x11: 0x0000000002001000
PC: 0x0000000080000580, INSTR: 0x00659593, REG x11: 0x0000000080040000
PC: 0x0000000080000584, INSTR: 0x6d458593, REG x11: 0x00000000800406d4
PC: 0x0000000080000588, INSTR: 0xdfc5ae83, REG x29: 0x0000000000000000, MEM 0x00000000800404d0
PC: 0x000000008000058c, INSTR: 0x00c876b3, REG x13: 0x0000000000000000
PC: 0x0000000080000590, INSTR: 0x400275b7, REG x11: 0x0000000040027000
PC: 0x0000000080000594, INSTR: 0x00159593, REG x11: 0x000000008004e000
PC: 0x0000000080000598, INSTR: 0x3b958593, REG x11: 0x000000008004e3b9
PC: 0x000000008000059c, INSTR: 0x8015aba3, MEM 0x000000008004dbd0: 0x00000000271dc800
PC: 0x00000000800005a0, INSTR: 0xf34aa193, REG x3: 0x0000000000000000
PC: 0x00000000800005a4, INSTR: 0x40115b33, REG x22: 0x000000008004ff00
PC: 0x00000000800005a8, INSTR: 0x000421b3, REG x3: 0x0000000000000001
PC: 0x00000000800005ac, INSTR: 0x00b5909b, REG x1: 0x00000000271dc800
PC: 0x00000000800005b0, INSTR: 0x401c59b3, REG x19: 0x0000000080047ce7
PC: 0x00000000800005b4, INSTR: 0x01f3e3b3, REG x7: 0xffffffffffffffff
PC: 0x00000000800005b8, INSTR: 0x41085733, REG x14: 0xffffffffffffffff
PC: 0x00000000800005bc, INSTR: 0x401ad9b3, REG x19: 0x0000000000000000
PC: 0x00000000800005c0, INSTR: 0xfffd8d93, REG x27: 0x0000000000000000
PC: 0x00000000800005c4, INSTR: 0xfb7dfae3
PC: 0x00000000800005c8, INSTR: 0x0040006f
PC: 0x00000000800005cc, INSTR: 0xe6084813, REG x16: 0x000000000000019f
PC: 0x00000000800005d0, INSTR: 0x405250b3, REG x1: 0xffffffffffffffff
PC: 0x00000000800005d4, INSTR: 0x015b94b3, REG x9: 0x0000000000000001
PC: 0x00000000800005d8, INSTR: 0x418d5ab3, REG x21: 0xffffffffffffffff
PC: 0x00000000800005dc, INSTR: 0x40355e33, REG x28: 0x0000000077f8953a
PC: 0x00000000800005e0, INSTR: 0x00000193, REG x3: 0x0000000000000000
PC: 0x00000000800005e4, INSTR: 0x00400c93, REG x25: 0x0000000000000004
PC: 0x00000000800005e8, INSTR: 0x0040006f
PC: 0x00000000800005ec, INSTR: 0x010fdab3, REG x21: 0x00000001ffffffff
PC: 0x00000000800005f0, INSTR: 0x01c1939b, REG x7: 0x0000000000000000
PC: 0x00000000800005f4, INSTR: 0x401ddb33, REG x22: 0x0000000000000000
PC: 0x00000000800005f8, INSTR: 0x41f7d2b3, REG x5: 0x0000000000000000
PC: 0x00000000800005fc, INSTR: 0x41bfd8b3, REG x17: 0xffffffffffffffff
PC: 0x0000000080000600, INSTR: 0x41b75933, REG x18: 0xffffffffffffffff
PC: 0x0000000080000604, INSTR: 0x40e9d733, REG x14: 0x0000000000000000
PC: 0x0000000080000608, INSTR: 0x40021937, REG x18: 0x0000000040021000
PC: 0x000000008000060c, INSTR: 0x00191913, REG x18: 0x0000000080042000
PC: 0x0000000080000610, INSTR: 0xd8e90913, REG x18: 0x0000000080041d8e
PC: 0x0000000080000614, INSTR: 0x93092923, MEM 0x00000000800416c0: 0x000000000000019f
PC: 0x0000000080000618, INSTR: 0x00080537, REG x10: 0x0000000000080000
PC: 0x000000008000061c, INSTR: 0x04f5051b, REG x10: 0x000000000008004f
PC: 0x0000000080000620, INSTR: 0x00c51513, REG x10: 0x000000008004f000
PC: 0x0000000080000624, INSTR: 0x65b50513, REG x10: 0x000000008004f65b
PC: 0x0000000080000628, INSTR: 0x52a520a3, MEM 0x000000008004fb7c: 0x000000008004f65b
PC: 0x000000008000062c, INSTR: 0x08005937, REG x18: 0x0000000008005000
PC: 0x0000000080000630, INSTR: 0x00491913, REG x18: 0x0000000080050000
PC: 0x0000000080000634, INSTR: 0x1b790913, REG x18: 0x00000000800501b7
PC: 0x0000000080000638, INSTR: 0x8c9928a3, MEM 0x000000008004fa88: 0x0000000000000001
PC: 0x000000008000063c, INSTR: 0x407ad5b3, REG x11: 0x00000001ffffffff
PC: 0x0000000080000640, INSTR: 0x404cdb33, REG x22: 0x0000000000000000
PC: 0x0000000080000644, INSTR: 0x407950b3, REG x1: 0x00000000800501b7
PC: 0x0000000080000648, INSTR: 0x40c954bb, REG x9: 0xffffffff800501b7
PC: 0x000000008000064c, INSTR: 0x00118193, REG x3: 0x0000000000000001
PC: 0x0000000080000650, INSTR: 0xf991eee3
PC: 0x00000000800005ec, INSTR: 0x010fdab3, REG x21: 0x00000001ffffffff
PC: 0x00000000800005f0, INSTR: 0x01c1939b, REG x7: 0x0000000010000000
PC: 0x00000000800005f4, INSTR: 0x401ddb33, REG x22: 0x0000000000000000
PC: 0x00000000800005f8, INSTR: 0x41f7d2b3, REG x5: 0x0000000000000000
PC: 0x00000000800005fc, INSTR: 0x41bfd8b3, REG x17: 0xffffffffffffffff
PC: 0x0000000080000600, INSTR: 0x41b75933, REG x18: 0x0000000000000000
PC: 0x0000000080000604, INSTR: 0x40e9d733, REG x14: 0x0000000000000000
PC: 0x0000000080000608, INSTR: 0x40021937, REG x18: 0x0000000040021000
PC: 0x000000008000060c, INSTR: 0x00191913, REG x18: 0x0000000080042000
PC: 0x0000000080000610, INSTR: 0xd8e90913, REG x18: 0x0000000080041d8e
PC: 0x0000000080000614, INSTR: 0x93092923, MEM 0x00000000800416c0: 0x000000000000019f
PC: 0x0000000080000618, INSTR: 0x00080537, REG x10: 0x0000000000080000
PC: 0x000000008000061c, INSTR: 0x04f5051b, REG x10: 0x000000000008004f
PC: 0x0000000080000620, INSTR: 0x00c51513, REG x10: 0x000000008004f000
PC: 0x0000000080000624, INSTR: 0x65b50513, REG x10: 0x000000008004f65b
PC: 0x0000000080000628, INSTR: 0x52a520a3, MEM 0x000000008004fb7c: 0x000000008004f65b
PC: 0x000000008000062c, INSTR: 0x08005937, REG x18: 0x0000000008005000
PC: 0x0000000080000630, INSTR: 0x00491913, REG x18: 0x0000000080050000
PC: 0x0000000080000634, INSTR: 0x1b790913, REG x18: 0x00000000800501b7
PC: 0x0000000080000638, INSTR: 0x8c9928a3, MEM 0x000000008004fa88: 0x00000000800501b7
PC: 0x000000008000063c, INSTR: 0x407ad5b3, REG x11: 0x00000001ffffffff
PC: 0x0000000080000640, INSTR: 0x404cdb33, REG x22: 0x0000000000000000
PC: 0x0000000080000644, INSTR: 0x407950b3, REG x1: 0x00000000800501b7
PC: 0x0000000080000648, INSTR: 0x40c954bb, REG x9: 0xffffffff800501b7
PC: 0x000000008000064c, INSTR: 0x00118193, REG x3: 0x0000000000000002
PC: 0x0000000080000650, INSTR: 0xf991eee3
PC: 0x00000000800005ec, INSTR: 0x010fdab3, REG x21: 0x00000001ffffffff
PC: 0x00000000800005f0, INSTR: 0x01c1939b, REG x7: 0x0000000020000000
PC: 0x00000000800005f4, INSTR: 0x401ddb33, REG x22: 0x0000000000000000
PC: 0x00000000800005f8, INSTR: 0x41f7d2b3, REG x5: 0x0000000000000000
PC: 0x00000000800005fc, INSTR: 0x41bfd8b3, REG x17: 0xffffffffffffffff
PC: 0x0000000080000600, INSTR: 0x41b75933, REG x18: 0x0000000000000000
PC: 0x0000000080000604, INSTR: 0x40e9d733, REG x14: 0x0000000000000000
PC: 0x0000000080000608, INSTR: 0x40021937, REG x18: 0x0000000040021000
PC: 0x000000008000060c, INSTR: 0x00191913, REG x18: 0x0000000080042000
PC: 0x0000000080000610, INSTR: 0xd8e90913, REG x18: 0x0000000080041d8e
PC: 0x0000000080000614, INSTR: 0x93092923, MEM 0x00000000800416c0: 0x000000000000019f
PC: 0x0000000080000618, INSTR: 0x00080537, REG x10: 0x0000000000080000
PC: 0x000000008000061c, INSTR: 0x04f5051b, REG x10: 0x000000000008004f
PC: 0x0000000080000620, INSTR: 0x00c51513, REG x10: 0x000000008004f000
PC: 0x0000000080000624, INSTR: 0x65b50513, REG x10: 0x000000008004f65b
PC: 0x0000000080000628, INSTR: 0x52a520a3, MEM 0x000000008004fb7c: 0x000000008004f65b
PC: 0x000000008000062c, INSTR: 0x08005937, REG x18: 0x0000000008005000
PC: 0x0000000080000630, INSTR: 0x00491913, REG x18: 0x0000000080050000
PC: 0x0000000080000634, INSTR: 0x1b790913, REG x18: 0x00000000800501b7
PC: 0x0000000080000638, INSTR: 0x8c9928a3, MEM 0x000000008004fa88: 0x00000000800501b7
PC: 0x000000008000063c, INSTR: 0x407ad5b3, REG x11: 0x00000001ffffffff
PC: 0x0000000080000640, INSTR: 0x404cdb33, REG x22: 0x0000000000000000
PC: 0x0000000080000644, INSTR: 0x407950b3, REG x1: 0x00000000800501b7
PC: 0x0000000080000648, INSTR: 0x40c954bb, REG x9: 0xffffffff800501b7
PC: 0x000000008000064c, INSTR: 0x00118193, REG x3: 0x0000000000000003
PC: 0x0000000080000650, INSTR: 0xf991eee3
PC: 0x00000000800005ec, INSTR: 0x010fdab3, REG x21: 0x00000001ffffffff
PC: 0x00000000800005f0, INSTR: 0x01c1939b, REG x7: 0x0000000030000000
PC: 0x00000000800005f4, INSTR: 0x401ddb33, REG x22: 0x0000000000000000
PC: 0x00000000800005f8, INSTR: 0x41f7d2b3, REG x5: 0x0000000000000000
PC: 0x00000000800005fc, INSTR: 0x41bfd8b3, REG x17: 0xffffffffffffffff
PC: 0x0000000080000600, INSTR: 0x41b75933, REG x18: 0x0000000000000000
PC: 0x0000000080000604, INSTR: 0x40e9d733, REG x14: 0x0000000000000000
PC: 0x0000000080000608, INSTR: 0x40021937, REG x18: 0x0000000040021000
PC: 0x000000008000060c, INSTR: 0x00191913, REG x18: 0x0000000080042000
PC: 0x0000000080000610, INSTR: 0xd8e90913, REG x18: 0x0000000080041d8e
PC: 0x0000000080000614, INSTR: 0x93092923, MEM 0x00000000800416c0: 0x000000000000019f
PC: 0x0000000080000618, INSTR: 0x00080537, REG x10: 0x0000000000080000
PC: 0x000000008000061c, INSTR: 0x04f5051b, REG x10: 0x000000000008004f
PC: 0x0000000080000620, INSTR: 0x00c51513, REG x10: 0x000000008004f000
PC: 0x0000000080000624, INSTR: 0x65b50513, REG x10: 0x000000008004f65b
PC: 0x0000000080000628, INSTR: 0x52a520a3, MEM 0x000000008004fb7c: 0x000000008004f65b
PC: 0x000000008000062c, INSTR: 0x08005937, REG x18: 0x0000000008005000
PC: 0x0000000080000630, INSTR: 0x00491913, REG x18: 0x0000000080050000
PC: 0x0000000080000634, INSTR: 0x1b790913, REG x18: 0x00000000800501b7
PC: 0x0000000080000638, INSTR: 0x8c9928a3, MEM 0x000000008004fa88: 0x00000000800501b7
PC: 0x000000008000063c, INSTR: 0x407ad5b3, REG x11: 0x00000001ffffffff
PC: 0x0000000080000640, INSTR: 0x404cdb33, REG x22: 0x0000000000000000
PC: 0x0000000080000644, INSTR: 0x407950b3, REG x1: 0x00000000800501b7
PC: 0x0000000080000648, INSTR: 0x40c954bb, REG x9: 0xffffffff800501b7
